SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2
592	0	0	0	1	3	0	0	0.17
593	0	0	1	0	2	0.18	0.048	0.28
594	0	0	0	1	3	0	0	0.17
595	1	0	0	0	0	0.27	0.43	0.5
596	1	0	0	0	0	0.27	0.43	0.5
597	0	0	0	1	3	0	0	0.17
598	1	0	0	0	0	0.27	0.43	0.5
599	0	0	0	1	3	0	0	0.17
600	1	0	1.2e-05	0	0	0.27	0.43	0.5
601	0.98	0.019	0	0	0	0.27	0.43	0.5
602	0.97	0.034	0	0	0	0.27	0.43	0.5
603	1	0	0	0	0	0.27	0.43	0.5
604	1	0	0	0	0	0.27	0.43	0.5
605	1	0	0	0	0	0.27	0.43	0.5
606	1	0	0	0	0	0.27	0.43	0.5
607	1	0	0	0	0	0.27	0.43	0.5
608	1	0	0	0	0	0.27	0.43	0.5
609	1	0	0	0	0	0.27	0.43	0.5
610	1	0	0	0	0	0.27	0.43	0.5
611	0	0	0	1	3	0	0	0.17
612	1	0	0	0	0	0.27	0.43	0.5
613	0	1	0	0	1	0	0.24	0
614	1	0	0	0	0	0.27	0.43	0.5
615	1	0	0	0	0	0.27	0.43	0.5
616	0.71	0.29	0	0	0	0.27	0.43	0.5
617	0.98	0.017	0	0	0	0.27	0.43	0.5
618	0	0	1	0	2	0.18	0.048	0.28
619	1	0	0	0	0	0.27	0.43	0.5
620	0	0	0	1	3	0	0	0.17
621	0	1	0	0	1	0	0.24	0
622	1	0	0	0	0	0.27	0.43	0.5
623	1	0	0	0	0	0.27	0.43	0.5
624	1	0	0	0	0	0.27	0.43	0.5
625	1	0	0	0	0	0.27	0.43	0.5
626	1	0	0	0	0	0.27	0.43	0.5
627	1	0	0	0	0	0.27	0.43	0.5
628	0	0	1	0	2	0.18	0.048	0.28
629	1	0	0	0	0	0.27	0.43	0.5
630	1	0	0	0	0	0.27	0.43	0.5
631	1	0	0	0	0	0.27	0.43	0.5
632	0	1	0	0	1	0	0.24	0
633	1	0	0	0	0	0.27	0.43	0.5
634	1	0	0	0	0	0.27	0.43	0.5
635	0	1	0	0	1	0	0.24	0
636	1	0	0	0	0	0.27	0.43	0.5
637	1	0	0	0	0	0.27	0.43	0.5
638	0	0	0.012	0.99	3	0	0	0.17
639	1	0	0	0	0	0.27	0.43	0.5
640	1	0	0	0	0	0.27	0.43	0.5
641	1	0	0	0	0	0.27	0.43	0.5
642	1	0	0	0	0	0.27	0.43	0.5
643	0.00049	1	0	0	1	0	0.24	0
644	1	0	0	0	0	0.27	0.43	0.5
645	1	0	0	0	0	0.27	0.43	0.5
646	1	0	0	0	0	0.27	0.43	0.5
647	1	0	0	0	0	0.27	0.43	0.5
648	0.0014	1	0	0	1	0	0.24	0
649	1	0	0	0	0	0.27	0.43	0.5
650	1	0	0	0	0	0.27	0.43	0.5
651	0	0	1	0	2	0.18	0.048	0.28
652	0.01	0.99	0	0	1	0	0.24	0
653	1	0	0	0	0	0.27	0.43	0.5
654	1	0	0	0	0	0.27	0.43	0.5
655	1	0	0	0	0	0.27	0.43	0.5
656	1	0	0	0	0	0.27	0.43	0.5
657	1	0	0	0	0	0.27	0.43	0.5
658	0	0	1	0	2	0.18	0.048	0.28
659	1	0	0	0	0	0.27	0.43	0.5
660	1	0	0	0	0	0.27	0.43	0.5
661	0	0	1	0	2	0.18	0.048	0.28
662	7.8e-06	0	1	0	2	0.18	0.048	0.28
663	1	0	0	0	0	0.27	0.43	0.5
664	5e-06	1	0	0	1	0	0.24	0
665	0	1	0	0	1	0	0.24	0
666	0	0	1	0	2	0.18	0.048	0.28
667	0.54	0.46	0	0	0	0.27	0.43	0.5
668	1	0	0	0	0	0.27	0.43	0.5
669	1	0	0	0	0	0.27	0.43	0.5
670	0	0	1	0	2	0.18	0.048	0.28
671	0	0	0	1	3	0	0	0.17
672	9.1e-06	1	0	0	1	0	0.24	0
673	1	0	0	0	0	0.27	0.43	0.5
674	0	1	0	0	1	0	0.24	0
675	1	0	0	0	0	0.27	0.43	0.5
676	1	0	0	0	0	0.27	0.43	0.5
677	1	0	3.1e-06	0	0	0.27	0.43	0.5
678	1	0	0	0	0	0.27	0.43	0.5
679	1	0	0	0	0	0.27	0.43	0.5
680	1	0	0	0	0	0.27	0.43	0.5
681	1	0	0	0	0	0.27	0.43	0.5
682	1	0	0	0	0	0.27	0.43	0.5
683	1	0	0	0	0	0.27	0.43	0.5
684	1	0	0	0	0	0.27	0.43	0.5
685	1	0	0	0	0	0.27	0.43	0.5
686	1	0	0	0	0	0.27	0.43	0.5
687	1	0	0	0	0	0.27	0.43	0.5
688	1	0	0	0	0	0.27	0.43	0.5
689	1	0	0	0	0	0.27	0.43	0.5
690	1	0	0	0	0	0.27	0.43	0.5
691	1	0	0	0	0	0.27	0.43	0.5
692	1	0	0	0	0	0.27	0.43	0.5
693	1	0	0	0	0	0.27	0.43	0.5
694	1	0	0	0	0	0.27	0.43	0.5
695	1	0	0	0	0	0.27	0.43	0.5
696	1	0	0	0	0	0.27	0.43	0.5
697	1	0	0	0	0	0.27	0.43	0.5
698	1	0	0	0	0	0.27	0.43	0.5
699	0	0	1	0	2	0.18	0.048	0.28
700	1	0	0	0	0	0.27	0.43	0.5
701	0	0	1	0	2	0.18	0.048	0.28
702	0	0	1	0	2	0.18	0.048	0.28
703	1	0	0	0	0	0.27	0.43	0.5
704	3.9e-06	1	0	0	1	0	0.24	0
705	1	0	0	0	0	0.27	0.43	0.5
706	1	0	0	0	0	0.27	0.43	0.5
707	1	0	0	0	0	0.27	0.43	0.5
708	1	0	0	0	0	0.27	0.43	0.5
709	1	0	0	0	0	0.27	0.43	0.5
710	0	0	1	0	2	0.18	0.048	0.28
711	1	0	0	0	0	0.27	0.43	0.5
712	0.0001	0	1	0	2	0.18	0.048	0.28
713	1	0	0	0	0	0.27	0.43	0.5
714	1	0	0	0	0	0.27	0.43	0.5
715	1	0	0	0	0	0.27	0.43	0.5
716	1	0	0	0	0	0.27	0.43	0.5
717	1	0	0	0	0	0.27	0.43	0.5
718	0.0036	0	1	0	2	0.18	0.048	0.28
719	1	0	0	0	0	0.27	0.43	0.5
720	1	0	0	0	0	0.27	0.43	0.5
721	1	0	0	0	0	0.27	0.43	0.5
722	0	0	0	1	3	0	0	0.17
723	1	0	0	0	0	0.27	0.43	0.5
724	1	0	0	0	0	0.27	0.43	0.5
725	1	0	0	0	0	0.27	0.43	0.5
726	1	0	0	0	0	0.27	0.43	0.5
727	0.99	0	0.0093	0	0	0.27	0.43	0.5
728	1	0	0	0	0	0.27	0.43	0.5
729	0.98	0	0.022	0	0	0.27	0.43	0.5
730	1	0	2.3e-05	0	0	0.27	0.43	0.5
731	0	1	0	0	1	0	0.24	0
732	0.92	0	0.079	0	0	0.27	0.43	0.5
733	1	0	0	0	0	0.27	0.43	0.5
734	1	0	0	0	0	0.27	0.43	0.5
735	1	0	0	0	0	0.27	0.43	0.5
736	1	0	0	0	0	0.27	0.43	0.5
737	1	0	0	0	0	0.27	0.43	0.5
738	1	0	0	0	0	0.27	0.43	0.5
739	1	0	0	0	0	0.27	0.43	0.5
740	0	0	1	0	2	0.18	0.048	0.28
741	1	0	0	0	0	0.27	0.43	0.5
742	1	0	0	0	0	0.27	0.43	0.5
743	0	0	1	0	2	0.18	0.048	0.28
744	0	0	1	0	2	0.18	0.048	0.28
745	0	0	1	0	2	0.18	0.048	0.28
746	1	0	0	0	0	0.27	0.43	0.5
747	0	1	0	0	1	0	0.24	0
748	0	0	1	0	2	0.18	0.048	0.28
749	1	0	0	0	0	0.27	0.43	0.5
750	0	0	0	1	3	0	0	0.17
751	1	0	0	0	0	0.27	0.43	0.5
752	0	0	1	0	2	0.18	0.048	0.28
753	1	0	0	0	0	0.27	0.43	0.5
754	1	0	0	0	0	0.27	0.43	0.5
755	1	0	0	0	0	0.27	0.43	0.5
756	1	0	0	0	0	0.27	0.43	0.5
757	1	0	0	0	0	0.27	0.43	0.5
758	1	0	0	0	0	0.27	0.43	0.5
759	1	0	0	0	0	0.27	0.43	0.5
760	1	0	0	0	0	0.27	0.43	0.5
761	0	0	1	0	2	0.18	0.048	0.28
762	0	0	1	0	2	0.18	0.048	0.28
763	0	1	0	0	1	0	0.24	0
764	0.00017	0	1	0	2	0.18	0.048	0.28
765	0	0	0	1	3	0	0	0.17
766	0	0	1	0	2	0.18	0.048	0.28
767	0	0	0	1	3	0	0	0.17
768	1	0	0	0	0	0.27	0.43	0.5
769	1	0	0.0046	0	0	0.27	0.43	0.5
770	1	0	0	0	0	0.27	0.43	0.5
771	1	0	0	0	0	0.27	0.43	0.5
772	1	0	0	0	0	0.27	0.43	0.5
773	1	0	0	0	0	0.27	0.43	0.5
774	0	0	0	1	3	0	0	0.17
775	1	0	0	0	0	0.27	0.43	0.5
776	0.98	0	0.019	0	0	0.27	0.43	0.5
777	0	1	0	0	1	0	0.24	0
778	0	1	0	0	1	0	0.24	0
779	1	0	0	0	0	0.27	0.43	0.5
780	1	0	0	0	0	0.27	0.43	0.5
781	1	0	0	0	0	0.27	0.43	0.5
782	1	0	0	0	0	0.27	0.43	0.5
783	1	0	0	0	0	0.27	0.43	0.5
784	0	1	0	0	1	0	0.24	0
785	1	0	0	0	0	0.27	0.43	0.5
786	0	0	1	0	2	0.18	0.048	0.28
787	1	0	0	0	0	0.27	0.43	0.5
788	1	0	0	0	0	0.27	0.43	0.5
789	1	0	0	0	0	0.27	0.43	0.5
790	1	0	0	0	0	0.27	0.43	0.5
791	1	0	0	0	0	0.27	0.43	0.5
792	1	0	0	0	0	0.27	0.43	0.5
793	0	1	0	0	1	0	0.24	0
794	1	0	0	0	0	0.27	0.43	0.5
795	1	0	0	0	0	0.27	0.43	0.5
796	0	1	0	0	1	0	0.24	0
797	1	0	0	0	0	0.27	0.43	0.5
798	1	0	0	0	0	0.27	0.43	0.5
799	1	0	0	0	0	0.27	0.43	0.5
800	1	0	0	0	0	0.27	0.43	0.5
801	1	0	0	0	0	0.27	0.43	0.5
802	1	0	0.00051	0	0	0.27	0.43	0.5
803	1	0	0	0	0	0.27	0.43	0.5
804	1	0	0	0	0	0.27	0.43	0.5
805	1	0	0	0	0	0.27	0.43	0.5
806	1	0	0	0	0	0.27	0.43	0.5
807	1	0	0	0	0	0.27	0.43	0.5
808	1	0	0	0	0	0.27	0.43	0.5
809	1	0	0	0	0	0.27	0.43	0.5
810	0.73	0	0.27	0	0	0.27	0.43	0.5
811	1	0	0	0	0	0.27	0.43	0.5
812	1	0	0	0	0	0.27	0.43	0.5
813	1	0	0	0	0	0.27	0.43	0.5
814	1	0	0	0	0	0.27	0.43	0.5
815	0	0	0	1	3	0	0	0.17
816	1	0	0	0	0	0.27	0.43	0.5
817	0	1	0	0	1	0	0.24	0
818	1	0	0	0	0	0.27	0.43	0.5
819	1	0	0	0	0	0.27	0.43	0.5
820	1	0	0	0	0	0.27	0.43	0.5
821	1	0	0	0	0	0.27	0.43	0.5
822	1	0	0	0	0	0.27	0.43	0.5
823	1	0	0	0	0	0.27	0.43	0.5
824	1	0	0	0	0	0.27	0.43	0.5
825	0	1	0	0	1	0	0.24	0
826	1	0	0	0	0	0.27	0.43	0.5
827	1	0	0	0	0	0.27	0.43	0.5
828	1	0	0	0	0	0.27	0.43	0.5
829	1	0	0	0	0	0.27	0.43	0.5
830	0	0	1	0	2	0.18	0.048	0.28
831	0	1	0	0	1	0	0.24	0
832	1	0	0	0	0	0.27	0.43	0.5
833	1	0	0	0	0	0.27	0.43	0.5
834	1	0	0	0	0	0.27	0.43	0.5
